N0.,DOI or website,Journal name,Article name,Country,Year,Province,City,Publish year,Location,Longtitude,latitude,SOC,Type of microbial fertilizers,Application（kg/hm2）,Types of microorganisms,n1,Yield1,Yield_SD1,Output_value1,Output_value_SD1,Net_profit1,Net_profit_SD1,Output_input_ratio1,Output_input_ratio_SD1,n2,Yield2,Yield_SD2,Output_value2,Output_value_SD2,Net_profit2,Net_profit_SD2,Output_input_ratio2,Output_input_ratio_SD2
88,https://doi.org/10.1155/2022/2611529,Applied and Environmental Soil Science,Improvement of Glutinous Corn and Watermelon Yield by Lime and Microbial Organic Fertilizers,Vietnam,2019,Le Vinh Thuc,Phung Hiep District,2022,Vietnamese Hà Giang Province Bình Hà District,105.83,10.7496,5.62,Bio-Organic Fertilizer,2000,"Azotobacter, Lactobacillus sp.",3,7136.2,215.95,NA,NA,NA,NA,NA,NA,3,9109.2,441.72,NA,NA,NA,NA,NA,NA
88,https://doi.org/10.1155/2022/2611529,Applied and Environmental Soil Science,Improvement of Glutinous Corn and Watermelon Yield by Lime and Microbial Organic Fertilizers,Vietnam,2019,Le Vinh Thuc,Phung Hiep District,2022,Vietnamese Hà Giang Province Bình Hà District,104.29,22.32,7.02,Bio-Organic Fertilizer,2000,"Azotobacter, Lactobacillus sp.",3,25420,335.1,NA,NA,NA,NA,NA,NA,3,24918.4,136.6,NA,NA,NA,NA,NA,NA
88,https://doi.org/10.1155/2022/2611529,Applied and Environmental Soil Science,Improvement of Glutinous Corn and Watermelon Yield by Lime and Microbial Organic Fertilizers,Vietnam,2019,Le Vinh Thuc,Phung Hiep District,2022,Vietnamese Hà Giang Province Bình Hà District,104.29,22.32,7.02,Bio-Organic Fertilizer,2000,"Azotobacter, Lactobacillus sp.",3,23418.4,289.3,NA,NA,NA,NA,NA,NA,3,27043,548,NA,NA,NA,NA,NA,NA
89,https://doi.org/10.3329/bjb.v52i1.65248,Acta Agronómica,"EFFECTS OF IRON, PHOSPHORUS AND MICROBIAL INOCULUM ON 
YIELD AND QUALITY OF THE GRAIN OF WHEAT
(TRITICUM AESTIVUM L.)",Bangladesh,2019-2020,Khorasan Razavi province,Khorasan Razavi province,2023,"Khorasan Razavi province, 
Mashhad",59.62,36.26,NA,Microbial Inoculant,NA,Photosynthetic Bacteria,3,4651,158.7239,NA,NA,NA,NA,NA,NA,3,5159,151.2818,NA,NA,NA,NA,NA,NA
89,https://doi.org/10.3329/bjb.v52i1.65248,Acta Agronómica,"EFFECTS OF IRON, PHOSPHORUS AND MICROBIAL INOCULUM ON 
YIELD AND QUALITY OF THE GRAIN OF WHEAT
(TRITICUM AESTIVUM L.)",Bangladesh,2019-2020,Khorasan Razavi province,Khorasan Razavi province,2023,"Khorasan Razavi province, 
Mashhad",59.62,36.26,NA,Microbial Inoculant,NA,Bryococcus sp.,3,4651,158.7239,NA,NA,NA,NA,NA,NA,3,5001,146.6487,NA,NA,NA,NA,NA,NA
89,https://doi.org/10.3329/bjb.v52i1.65248,Acta Agronómica,"EFFECTS OF IRON, PHOSPHORUS AND MICROBIAL INOCULUM ON 
YIELD AND QUALITY OF THE GRAIN OF WHEAT
(TRITICUM AESTIVUM L.)",Bangladesh,2019-2020,Khorasan Razavi province,Khorasan Razavi province,2023,"Khorasan Razavi province, 
Mashhad",59.62,36.26,NA,Microbial Inoculant,NA,Photosynthetic Bacteria,3,4445,151.6938,NA,NA,NA,NA,NA,NA,3,4956,145.3291,NA,NA,NA,NA,NA,NA
89,https://doi.org/10.3329/bjb.v52i1.65248,Acta Agronómica,"EFFECTS OF IRON, PHOSPHORUS AND MICROBIAL INOCULUM ON 
YIELD AND QUALITY OF THE GRAIN OF WHEAT
(TRITICUM AESTIVUM L.)",Bangladesh,2019-2020,Khorasan Razavi province,Khorasan Razavi province,2023,"Khorasan Razavi province, 
Mashhad",59.62,36.26,NA,Microbial Inoculant,NA,Bryococcus sp.,3,4445,151.6938,NA,NA,NA,NA,NA,NA,3,4705,137.9688,NA,NA,NA,NA,NA,NA
89,https://doi.org/10.3329/bjb.v52i1.65248,Acta Agronómica,"EFFECTS OF IRON, PHOSPHORUS AND MICROBIAL INOCULUM ON 
YIELD AND QUALITY OF THE GRAIN OF WHEAT
(TRITICUM AESTIVUM L.)",Bangladesh,2019-2020,Khorasan Razavi province,Khorasan Razavi province,2023,"Khorasan Razavi province, 
Mashhad",59.62,36.26,NA,Microbial Inoculant,NA,Photosynthetic Bacteria,3,4353,148.5541,NA,NA,NA,NA,NA,NA,3,4707,138.0275,NA,NA,NA,NA,NA,NA
89,https://doi.org/10.3329/bjb.v52i1.65248,Acta Agronómica,"EFFECTS OF IRON, PHOSPHORUS AND MICROBIAL INOCULUM ON 
YIELD AND QUALITY OF THE GRAIN OF WHEAT
(TRITICUM AESTIVUM L.)",Bangladesh,2019-2020,Khorasan Razavi province,Khorasan Razavi province,2023,"Khorasan Razavi province, 
Mashhad",59.62,36.26,NA,Microbial Inoculant,NA,Bryococcus sp.,3,4353,148.5541,NA,NA,NA,NA,NA,NA,3,4382,128.4972,NA,NA,NA,NA,NA,NA
90,https://doi.org/10.3390/microorganisms11071721,Microorganisms,"The Combined Applications of Microbial Inoculants and
Organic Fertilizer Improve Plant Growth under Unfavorable
Soil Conditions",Germany,2018,NA,NA,2023,"Rostock, Northern Germany",12.084886,54.0615,1.29350348,Arbuscular Mycorrhizal Fungi,NA,Arbuscular Mycorrhiza,4,966.507,156.933,NA,NA,NA,NA,NA,NA,4,1031.58,158.85,NA,NA,NA,NA,NA,NA
90,https://doi.org/10.3390/microorganisms11071721,Microorganisms,"The Combined Applications of Microbial Inoculants and
Organic Fertilizer Improve Plant Growth under Unfavorable
Soil Conditions",Germany,2018,NA,NA,2023,"Rostock, Northern Germany",12.084886,54.0615,1.29350348,Arbuscular Mycorrhizal Fungi,NA,Arbuscular Mycorrhiza,4,1178.95,118.66,NA,NA,NA,NA,NA,NA,4,1996.17,212.44,NA,NA,NA,NA,NA,NA
90,https://doi.org/10.3390/microorganisms11071721,Microorganisms,"The Combined Applications of Microbial Inoculants and
Organic Fertilizer Improve Plant Growth under Unfavorable
Soil Conditions",Germany,2018,NA,NA,2023,"Rostock, Northern Germany",12.084886,54.0615,1.29350348,Rhizobium,NA,Rhizobium,4,966.507,156.933,NA,NA,NA,NA,NA,NA,4,997.129,250.721,NA,NA,NA,NA,NA,NA
90,https://doi.org/10.3390/microorganisms11071721,Microorganisms,"The Combined Applications of Microbial Inoculants and
Organic Fertilizer Improve Plant Growth under Unfavorable
Soil Conditions",Germany,2018,NA,NA,2023,"Rostock, Northern Germany",12.084886,54.0615,1.29350348,Rhizobium,NA,Rhizobium,4,1178.95,118.66,NA,NA,NA,NA,NA,NA,4,1867.94,132.06,NA,NA,NA,NA,NA,NA
90,https://doi.org/10.3390/microorganisms11071721,Microorganisms,"The Combined Applications of Microbial Inoculants and
Organic Fertilizer Improve Plant Growth under Unfavorable
Soil Conditions",Germany,2017,NA,NA,2023,"Rostock, Northern Germany",12.084886,54.0615,1.316705336,Arbuscular Mycorrhizal Fungi,NA,Arbuscular Mycorrhiza,4,2155.02,237.32,NA,NA,NA,NA,NA,NA,4,3263.16,409.57,NA,NA,NA,NA,NA,NA
90,https://doi.org/10.3390/microorganisms11071721,Microorganisms,"The Combined Applications of Microbial Inoculants and
Organic Fertilizer Improve Plant Growth under Unfavorable
Soil Conditions",Germany,2017,NA,NA,2023,"Rostock, Northern Germany",12.084886,54.0615,1.316705336,Arbuscular Mycorrhizal Fungi,NA,Arbuscular Mycorrhiza,4,4061.24,153.11,NA,NA,NA,NA,NA,NA,4,3531.1,271.77,NA,NA,NA,NA,NA,NA
90,https://doi.org/10.3390/microorganisms11071721,Microorganisms,"The Combined Applications of Microbial Inoculants and
Organic Fertilizer Improve Plant Growth under Unfavorable
Soil Conditions",Germany,2017,NA,NA,2023,"Rostock, Northern Germany",12.084886,54.0615,1.316705336,Rhizobium,NA,Rhizobium,4,2155.02,237.32,NA,NA,NA,NA,NA,NA,4,3362.68,306.22,NA,NA,NA,NA,NA,NA
90,https://doi.org/10.3390/microorganisms11071721,Microorganisms,"The Combined Applications of Microbial Inoculants and
Organic Fertilizer Improve Plant Growth under Unfavorable
Soil Conditions",Germany,2017,NA,NA,2023,"Rostock, Northern Germany",12.084886,54.0615,1.316705336,Rhizobium,NA,Rhizobium,4,4061.24,153.11,NA,NA,NA,NA,NA,NA,4,3806.7,310.05,NA,NA,NA,NA,NA,NA
91,https://doi.org/10.1038/s41598-020-75829-5,Scientifc Reports,"Soil quality parameters vis?a?vis 
growth and yield attributes 
of sugarcane as infuenced 
by integration of microbial 
consortium with NPK fertilizers",India,2016-2018,NA,NA,2020,"ICAR-Indian Institute of Sugarcane Research, Lucknow勒克瑙的ICAR-印度甘蔗研究所",80.5,26.5,19.75,Microbial Inoculant,NA,"Pseudomonas fluorescens, Acetobacter azotonutans, Trichoderma harzianum",4,76040,2595.005,NA,NA,NA,NA,NA,NA,4,95300,2794.565,NA,NA,NA,NA,NA,NA
91,https://doi.org/10.1038/s41598-020-75829-5,Scientifc Reports,"Soil quality parameters vis?a?vis 
growth and yield attributes 
of sugarcane as infuenced 
by integration of microbial 
consortium with NPK fertilizers",India,2016-2018,NA,NA,2020,"ICAR-Indian Institute of Sugarcane Research, Lucknow勒克瑙的ICAR-印度甘蔗研究所",80.5,26.5,19.75,Microbial Inoculant,NA,"Pseudomonas fluorescens, Acetobacter azotonutans, Trichoderma harzianum",4,91400,3119.193,NA,NA,NA,NA,NA,NA,4,110110,3228.851,NA,NA,NA,NA,NA,NA
92,https://doi.org/10.3389/fsufs.2023.1108492,Frontiers in Sustainable Food Systems,Microbial consortia enhance the yield of maize under sub-humid rainfed production system of India,India,2018-2021,NA,NA,2023," the research farm of All
India Coordinated Research Project on Dryland Agriculture
(AICRPDA) center, Ballowal Saunkhri印度巴洛瓦尔桑赫里（旁遮普邦）旱地农业协调研究项目（AICRPDA）中心的研究农场",76.389634,31.0981,4.9,Microbial Inoculant,NA,Pseudomonas putida + Paenibacillus sp.,3,3019.67,123.79,NA,NA,27480.33,2614.23,NA,NA,3,3500.33,41.07,NA,NA,37291.33,4651.93,NA,NA
92,https://doi.org/10.3389/fsufs.2023.1108492,Frontiers in Sustainable Food Systems,Microbial consortia enhance the yield of maize under sub-humid rainfed production system of India,India,2018-2021,NA,NA,2023," the research farm of All
India Coordinated Research Project on Dryland Agriculture
(AICRPDA) center, Ballowal Saunkhri印度巴洛瓦尔桑赫里（旁遮普邦）旱地农业协调研究项目（AICRPDA）中心的研究农场",76.389634,31.0981,4.9,Microbial Inoculant,NA,Pseudomonas putida + Paenibacillus sp.,3,3019.67,123.79,NA,NA,27480.33,2614.23,NA,NA,3,3346.33,40.48,NA,NA,33992,4467.73,NA,NA
92,https://doi.org/10.3389/fsufs.2023.1108492,Frontiers in Sustainable Food Systems,Microbial consortia enhance the yield of maize under sub-humid rainfed production system of India,India,2018-2021,NA,NA,2023," the research farm of All
India Coordinated Research Project on Dryland Agriculture
(AICRPDA) center, Ballowal Saunkhri印度巴洛瓦尔桑赫里（旁遮普邦）旱地农业协调研究项目（AICRPDA）中心的研究农场",76.389634,31.0981,4.9,Microbial Inoculant,NA,Pseudomonas putida + Paenibacillus sp.,3,3019.67,123.79,NA,NA,27480.33,2614.23,NA,NA,3,3856.67,134.6,NA,NA,43743.33,4256.95,NA,NA
92,https://doi.org/10.3389/fsufs.2023.1108492,Frontiers in Sustainable Food Systems,Microbial consortia enhance the yield of maize under sub-humid rainfed production system of India,India,2018-2021,NA,NA,2023," the research farm of All
India Coordinated Research Project on Dryland Agriculture
(AICRPDA) center, Ballowal Saunkhri印度巴洛瓦尔桑赫里（旁遮普邦）旱地农业协调研究项目（AICRPDA）中心的研究农场",76.389634,31.0981,4.9,Microbial Inoculant,NA,Pseudomonas putida + Bacillus amyloliquefaciens,3,3019.67,123.79,NA,NA,27480.33,2614.23,NA,NA,3,3443.67,40.14,NA,NA,35861,4487.16,NA,NA
92,https://doi.org/10.3389/fsufs.2023.1108492,Frontiers in Sustainable Food Systems,Microbial consortia enhance the yield of maize under sub-humid rainfed production system of India,India,2018-2021,NA,NA,2023," the research farm of All
India Coordinated Research Project on Dryland Agriculture
(AICRPDA) center, Ballowal Saunkhri印度巴洛瓦尔桑赫里（旁遮普邦）旱地农业协调研究项目（AICRPDA）中心的研究农场",76.389634,31.0981,4.9,Microbial Inoculant,NA,Pseudomonas putida + Bacillus amyloliquefaciens,3,3019.67,123.79,NA,NA,27480.33,2614.23,NA,NA,3,3295,50.27,NA,NA,32879.67,4278.26,NA,NA
92,https://doi.org/10.3389/fsufs.2023.1108492,Frontiers in Sustainable Food Systems,Microbial consortia enhance the yield of maize under sub-humid rainfed production system of India,India,2018-2021,NA,NA,2023," the research farm of All
India Coordinated Research Project on Dryland Agriculture
(AICRPDA) center, Ballowal Saunkhri印度巴洛瓦尔桑赫里（旁遮普邦）旱地农业协调研究项目（AICRPDA）中心的研究农场",76.389634,31.0981,4.9,Microbial Inoculant,NA,Pseudomonas putida + Bacillus amyloliquefaciens,3,3019.67,123.79,NA,NA,27480.33,2614.23,NA,NA,3,3720.67,127.66,NA,NA,40913,3651,NA,NA
93,https://doi.org/10.3389/fagro.2021.714700,Frontiers in Agronomy,"Effects of Microbial Consortia,
Applied as Fertilizer Coating, on Soil
and Rhizosphere Microbial
Communities and Potato Yield",Canada,2019,NA,NA,2021,"Joliette (Saint-Thomas de Joliette), Regional County Municipality (RCM) of Joliette, Montreal Region, Quebec, Canada",-73.34,46.005,NA,Microbial Inoculant,NA,Bacillus sp.,7,49320,1683.136,NA,NA,NA,NA,NA,NA,7,52740,1546.541,NA,NA,NA,NA,NA,NA
93,https://doi.org/10.3389/fagro.2021.714700,Frontiers in Agronomy,"Effects of Microbial Consortia,
Applied as Fertilizer Coating, on Soil
and Rhizosphere Microbial
Communities and Potato Yield",Canada,2019,NA,NA,2021,"Joliette (Saint-Thomas de Joliette), Regional County Municipality (RCM) of Joliette, Montreal Region, Quebec, Canada",-73.34,46.005,NA,Microbial Inoculant,NA,"Bacillus sp., Lactobacillus sp., Pseudomonas sp., Yeast",7,49320,1683.136,NA,NA,NA,NA,NA,NA,7,49320,1446.253,NA,NA,NA,NA,NA,NA
93,https://doi.org/10.3389/fagro.2021.714700,Frontiers in Agronomy,"Effects of Microbial Consortia,
Applied as Fertilizer Coating, on Soil
and Rhizosphere Microbial
Communities and Potato Yield",Canada,2019,NA,NA,2021,"Joliette (Saint-Thomas de Joliette), Regional County Municipality (RCM) of Joliette, Montreal Region, Quebec, Canada",-73.34,46.005,NA,Microbial Inoculant,NA,Bacillus sp.,7,59590,2033.618,NA,NA,NA,NA,NA,NA,7,55820,1636.858,NA,NA,NA,NA,NA,NA
93,https://doi.org/10.3389/fagro.2021.714700,Frontiers in Agronomy,"Effects of Microbial Consortia,
Applied as Fertilizer Coating, on Soil
and Rhizosphere Microbial
Communities and Potato Yield",Canada,2019,NA,NA,2021,"Joliette (Saint-Thomas de Joliette), Regional County Municipality (RCM) of Joliette, Montreal Region, Quebec, Canada",-73.34,46.005,NA,Microbial Inoculant,NA,"Bacillus sp., Lactobacillus sp., Pseudomonas sp., Yeast",7,59590,2033.618,NA,NA,NA,NA,NA,NA,7,58900,1727.176,NA,NA,NA,NA,NA,NA
93,https://doi.org/10.3389/fagro.2021.714700,Frontiers in Agronomy,"Effects of Microbial Consortia,
Applied as Fertilizer Coating, on Soil
and Rhizosphere Microbial
Communities and Potato Yield",Canada,2019,NA,NA,2021,"Joliette (Saint-Thomas de Joliette), Regional County Municipality (RCM) of Joliette, Montreal Region, Quebec, Canada",-73.34,46.005,NA,Microbial Inoculant,NA,Bacillus sp.,7,55140,1881.754,NA,NA,NA,NA,NA,NA,7,58900,1727.176,NA,NA,NA,NA,NA,NA
93,https://doi.org/10.3389/fagro.2021.714700,Frontiers in Agronomy,"Effects of Microbial Consortia,
Applied as Fertilizer Coating, on Soil
and Rhizosphere Microbial
Communities and Potato Yield",Canada,2019,NA,NA,2021,"Joliette (Saint-Thomas de Joliette), Regional County Municipality (RCM) of Joliette, Montreal Region, Quebec, Canada",-73.34,46.005,NA,Microbial Inoculant,NA,"Bacillus sp., Lactobacillus sp., Pseudomonas sp., Yeast",7,55140,1881.754,NA,NA,NA,NA,NA,NA,7,57530,1687.002,NA,NA,NA,NA,NA,NA
93,https://doi.org/10.3389/fagro.2021.714700,Frontiers in Agronomy,"Effects of Microbial Consortia,
Applied as Fertilizer Coating, on Soil
and Rhizosphere Microbial
Communities and Potato Yield",Canada,2019,NA,NA,2021,"Joliette (Saint-Thomas de Joliette), Regional County Municipality (RCM) of Joliette, Montreal Region, Quebec, Canada",-73.34,46.005,NA,Microbial Inoculant,NA,Bacillus sp.,7,59590,2033.618,NA,NA,NA,NA,NA,NA,7,55480,1626.888,NA,NA,NA,NA,NA,NA
93,https://doi.org/10.3389/fagro.2021.714700,Frontiers in Agronomy,"Effects of Microbial Consortia,
Applied as Fertilizer Coating, on Soil
and Rhizosphere Microbial
Communities and Potato Yield",Canada,2019,NA,NA,2021,"Joliette (Saint-Thomas de Joliette), Regional County Municipality (RCM) of Joliette, Montreal Region, Quebec, Canada",-73.34,46.005,NA,Microbial Inoculant,NA,"Bacillus sp., Lactobacillus sp., Pseudomonas sp., Yeast",7,59590,2033.618,NA,NA,NA,NA,NA,NA,7,47950,1406.08,NA,NA,NA,NA,NA,NA
94,https://doi.org/10.3390/biology9120452,Biology,"Case Study upon Foliar Application of Biofertilizers
Affecting Microbial Biomass and Enzyme Activity in
Soil and Yield Related Properties of Maize and
Wheat Grains",Serbia,2012-2013,NA,NA,2020,"the Institute of Soil Science in Mladenovac
town, located about 55 km from Belgrade, Serbia塞尔维亚贝尔格莱德姆拉德诺瓦茨镇土壤科学研究所的试验田",20.01,44.4,NA,Microbial Inoculant,NA,Klebsiella planticola,3,8322,30,NA,NA,NA,NA,NA,NA,3,9438,40,NA,NA,NA,NA,NA,NA
94,https://doi.org/10.3390/biology9120452,Biology,"Case Study upon Foliar Application of Biofertilizers
Affecting Microbial Biomass and Enzyme Activity in
Soil and Yield Related Properties of Maize and
Wheat Grains",Serbia,2014,NA,NA,2020,"the Institute of Soil Science in Mladenovac
town, located about 55 km from Belgrade, Serbia塞尔维亚贝尔格莱德姆拉德诺瓦茨镇土壤科学研究所的试验田",20.01,44.4,NA,Microbial Inoculant,NA,Enterobacter genus,3,2755,70,NA,NA,NA,NA,NA,NA,3,3335,20,NA,NA,NA,NA,NA,NA
94,https://doi.org/10.3390/biology9120452,Biology,"Case Study upon Foliar Application of Biofertilizers
Affecting Microbial Biomass and Enzyme Activity in
Soil and Yield Related Properties of Maize and
Wheat Grains",Serbia,2014,NA,NA,2020,"the Institute of Soil Science in Mladenovac
town, located about 55 km from Belgrade, Serbia塞尔维亚贝尔格莱德姆拉德诺瓦茨镇土壤科学研究所的试验田",20.01,44.4,NA,Microbial Inoculant,NA,Enterobacter genus,3,3789,90,NA,NA,NA,NA,NA,NA,3,4133,10,NA,NA,NA,NA,NA,NA
94,https://doi.org/10.3390/biology9120452,Biology,"Case Study upon Foliar Application of Biofertilizers
Affecting Microbial Biomass and Enzyme Activity in
Soil and Yield Related Properties of Maize and
Wheat Grains",Serbia,2014,NA,NA,2020,"the Institute of Soil Science in Mladenovac
town, located about 55 km from Belgrade, Serbia塞尔维亚贝尔格莱德姆拉德诺瓦茨镇土壤科学研究所的试验田",20.01,44.4,NA,Microbial Inoculant,NA,Klebsiella planticola,3,2755,70,NA,NA,NA,NA,NA,NA,3,2986,40,NA,NA,NA,NA,NA,NA
94,https://doi.org/10.3390/biology9120452,Biology,"Case Study upon Foliar Application of Biofertilizers
Affecting Microbial Biomass and Enzyme Activity in
Soil and Yield Related Properties of Maize and
Wheat Grains",Serbia,2014,NA,NA,2020,"the Institute of Soil Science in Mladenovac
town, located about 55 km from Belgrade, Serbia塞尔维亚贝尔格莱德姆拉德诺瓦茨镇土壤科学研究所的试验田",20.01,44.4,NA,Microbial Inoculant,NA,Klebsiella planticola,3,3789,90,NA,NA,NA,NA,NA,NA,3,4133,30,NA,NA,NA,NA,NA,NA
94,https://doi.org/10.3390/biology9120452,Biology,"Case Study upon Foliar Application of Biofertilizers
Affecting Microbial Biomass and Enzyme Activity in
Soil and Yield Related Properties of Maize and
Wheat Grains",Serbia,2012-2013,NA,NA,2020,"the Institute of Soil Science in Mladenovac
town, located about 55 km from Belgrade, Serbia塞尔维亚贝尔格莱德姆拉德诺瓦茨镇土壤科学研究所的试验田",20.01,44.4,NA,Microbial Inoculant,NA,Enterobacter sp.,3,4998,40,NA,NA,NA,NA,NA,NA,3,6133,10,NA,NA,NA,NA,NA,NA
94,https://doi.org/10.3390/biology9120452,Biology,"Case Study upon Foliar Application of Biofertilizers
Affecting Microbial Biomass and Enzyme Activity in
Soil and Yield Related Properties of Maize and
Wheat Grains",Serbia,2012-2013,NA,NA,2020,"the Institute of Soil Science in Mladenovac
town, located about 55 km from Belgrade, Serbia塞尔维亚贝尔格莱德姆拉德诺瓦茨镇土壤科学研究所的试验田",20.01,44.4,NA,Microbial Inoculant,NA,Enterobacter sp.,3,8322,30,NA,NA,NA,NA,NA,NA,3,9187,50,NA,NA,NA,NA,NA,NA
94,https://doi.org/10.3390/biology9120452,Biology,"Case Study upon Foliar Application of Biofertilizers
Affecting Microbial Biomass and Enzyme Activity in
Soil and Yield Related Properties of Maize and
Wheat Grains",Serbia,2012-2013,NA,NA,2020,"the Institute of Soil Science in Mladenovac
town, located about 55 km from Belgrade, Serbia塞尔维亚贝尔格莱德姆拉德诺瓦茨镇土壤科学研究所的试验田",20.01,44.4,NA,Microbial Inoculant,NA,Klebsiella sp.,3,4998,40,NA,NA,NA,NA,NA,NA,3,6265,20,NA,NA,NA,NA,NA,NA
